canonical,metab_group,tissue,sex,comparison_group,logFC,adj_p_value,p_value,n_platform_entries,sex_label,sig_dot
PEP,Glycolysis,LIVER,female,4w,-0.347529072517855,1,0.500972838542591,1,Female,
PEP,Glycolysis,LIVER,female,8w,-0.426881414098906,1,0.40966466443553,1,Female,
PEP,Glycolysis,LIVER,male,1w,0.757497242996891,1,0.325750479252484,1,Male,
PEP,Glycolysis,LIVER,male,2w,0.658211292950344,1,0.391922922470084,1,Male,
PEP,Glycolysis,LIVER,male,4w,0.756847925488692,1,0.326156563500988,1,Male,
PEP,Glycolysis,LIVER,male,8w,-0.102213895653772,1,0.893390145504256,1,Male,
PEP,Glycolysis,LUNG,female,1w,0.0491674423030277,1,0.837697875355816,1,Female,
PEP,Glycolysis,LUNG,female,2w,0.230486634885153,1,0.34176526574662,1,Female,
PEP,Glycolysis,LUNG,female,4w,-0.0501221901360691,1,0.834594453141461,1,Female,
PEP,Glycolysis,LUNG,female,8w,0.297082083840701,1,0.223553140079083,1,Female,
PEP,Glycolysis,LUNG,male,1w,-0.0716974494404488,1,0.825197581942141,1,Male,
PEP,Glycolysis,LUNG,male,2w,-0.464153883159598,1,0.161999927176656,1,Male,
PEP,Glycolysis,LUNG,male,4w,-0.684970552816478,1,0.0441117647062873,1,Male,
PEP,Glycolysis,LUNG,male,8w,-0.391213419035516,1,0.235531952481165,1,Male,
PEP,Glycolysis,SKM-GN,female,1w,0.855548510197583,1,0.0211412128819113,1,Female,
PEP,Glycolysis,SKM-GN,female,2w,0.928329747965358,1,0.013219905163327,1,Female,
PEP,Glycolysis,SKM-GN,female,4w,0.331256053990012,1,0.34782166245062,1,Female,
PEP,Glycolysis,SKM-GN,female,8w,0.327321400222272,1,0.353467879219068,1,Female,
PEP,Glycolysis,SKM-GN,male,1w,0.50482792876954,1,0.224775591235904,1,Male,
PEP,Glycolysis,SKM-GN,male,2w,0.472430365009345,1,0.255011533785433,1,Male,
PEP,Glycolysis,SKM-GN,male,4w,0.382422249228588,1,0.354515538901295,1,Male,
PEP,Glycolysis,SKM-GN,male,8w,-0.259431010444826,1,0.527861031474015,1,Male,
Pyruvate,Lactate/Pyruvate,BAT,female,1w,1.16985965951671,0.881934583409062,0.00232551020917931,1,Female,
Pyruvate,Lactate/Pyruvate,BAT,female,2w,0.707794384840293,1,0.0476984292825668,1,Female,
Pyruvate,Lactate/Pyruvate,BAT,female,4w,0.208458124041495,1,0.541424949836498,1,Female,
Pyruvate,Lactate/Pyruvate,BAT,female,8w,0.445513694052542,1,0.218788870837427,1,Female,
Pyruvate,Lactate/Pyruvate,BAT,male,1w,0.767722987264683,1,0.0976662789937578,1,Male,
Pyruvate,Lactate/Pyruvate,BAT,male,2w,0.779481173775172,1,0.0929679379979599,1,Male,
Pyruvate,Lactate/Pyruvate,BAT,male,4w,0.239296546996317,1,0.594334300271181,1,Male,
Pyruvate,Lactate/Pyruvate,BAT,male,8w,-0.409182045394209,1,0.432241472234141,1,Male,
Pyruvate,Lactate/Pyruvate,HEART,female,1w,-0.096348221817407,1,0.722872267265717,1,Female,
Pyruvate,Lactate/Pyruvate,HEART,female,2w,-0.208545772537472,1,0.444932803937296,1,Female,
Pyruvate,Lactate/Pyruvate,HEART,female,4w,0.572626501591937,1,0.0433210892772071,1,Female,
Pyruvate,Lactate/Pyruvate,HEART,female,8w,0.299438822189976,1,0.27578195724241,1,Female,
Pyruvate,Lactate/Pyruvate,HEART,male,1w,0.848681271212502,0.756964255563254,0.00173800350537846,1,Male,
Pyruvate,Lactate/Pyruvate,HEART,male,2w,0.453237955607272,1,0.0720782018757723,1,Male,
Pyruvate,Lactate/Pyruvate,HEART,male,4w,0.469246674189131,1,0.0631982262959411,1,Male,
Pyruvate,Lactate/Pyruvate,HEART,male,8w,0.171848775693232,1,0.482487162593789,1,Male,
Pyruvate,Lactate/Pyruvate,KIDNEY,female,1w,-0.774315500048409,1,0.0059428947754753304,1,Female,
Pyruvate,Lactate/Pyruvate,KIDNEY,female,2w,-0.923596902895915,0.688517079044474,0.00145110574266959,1,Female,
Pyruvate,Lactate/Pyruvate,KIDNEY,female,4w,-0.115048772098108,1,0.656936395731385,1,Female,
Pyruvate,Lactate/Pyruvate,KIDNEY,female,8w,-0.00239912034561501,1,0.992594227947416,1,Female,
Pyruvate,Lactate/Pyruvate,KIDNEY,male,1w,-0.341780246180037,1,0.249153420405357,1,Male,
Pyruvate,Lactate/Pyruvate,KIDNEY,male,2w,-0.164432215915903,1,0.574962021710525,1,Male,
Pyruvate,Lactate/Pyruvate,KIDNEY,male,4w,-0.167726589909727,1,0.567381039568373,1,Male,
Pyruvate,Lactate/Pyruvate,KIDNEY,male,8w,0.167984279552346,1,0.566790206016869,1,Male,
Pyruvate,Lactate/Pyruvate,LIVER,female,1w,0.0776543512079535,1,0.753683954988129,1,Female,
Pyruvate,Lactate/Pyruvate,LIVER,female,2w,-0.311369449301566,1,0.215807404687822,1,Female,
Pyruvate,Lactate/Pyruvate,LIVER,female,4w,-0.0258680399950926,1,0.916668280733199,1,Female,
Pyruvate,Lactate/Pyruvate,LIVER,female,8w,-0.144548325966526,1,0.560234260144731,1,Female,
Pyruvate,Lactate/Pyruvate,LIVER,male,1w,-0.114709007112458,1,0.651185409135886,1,Male,
Pyruvate,Lactate/Pyruvate,LIVER,male,2w,-0.0535924252744122,1,0.832414123551754,1,Male,
Pyruvate,Lactate/Pyruvate,LIVER,male,4w,-0.448360801325026,1,0.0866013303303096,1,Male,
Pyruvate,Lactate/Pyruvate,LIVER,male,8w,-0.373240128051172,1,0.149724289236305,1,Male,
Pyruvate,Lactate/Pyruvate,LUNG,female,1w,0.1711365468994,1,0.429406459173151,1,Female,
Pyruvate,Lactate/Pyruvate,LUNG,female,2w,0.134401146255172,1,0.533746750287762,1,Female,
Pyruvate,Lactate/Pyruvate,LUNG,female,4w,0.00302445539622487,1,0.988776849770273,1,Female,
Pyruvate,Lactate/Pyruvate,LUNG,female,8w,-0.0386326280412711,1,0.857457291607676,1,Female,
Pyruvate,Lactate/Pyruvate,LUNG,male,1w,0.253458364911335,1,0.347504981987792,1,Male,
Pyruvate,Lactate/Pyruvate,LUNG,male,2w,0.519410157522244,1,0.0618898228122387,1,Male,
Pyruvate,Lactate/Pyruvate,LUNG,male,4w,-0.01627713865226,1,0.951398935045465,1,Male,
Pyruvate,Lactate/Pyruvate,LUNG,male,8w,-0.108534373039845,1,0.684997725410369,1,Male,
Pyruvate,Lactate/Pyruvate,NA,female,1w,-0.061600243091307,1,0.785931299297643,1,Female,
Pyruvate,Lactate/Pyruvate,NA,female,2w,0.0496296234446172,1,0.826739345663432,1,Female,
Pyruvate,Lactate/Pyruvate,NA,female,4w,-0.0227975813268126,1,0.919875469658745,1,Female,
Pyruvate,Lactate/Pyruvate,NA,female,8w,0.0160275564884005,1,0.943618045582073,1,Female,
Pyruvate,Lactate/Pyruvate,NA,male,1w,0.397380461090346,1,0.0849710615311222,1,Male,
Pyruvate,Lactate/Pyruvate,NA,male,2w,0.202385464897922,1,0.368023706693112,1,Male,
Pyruvate,Lactate/Pyruvate,NA,male,4w,-0.00727780748115769,1,0.973928613479647,1,Male,
Pyruvate,Lactate/Pyruvate,NA,male,8w,-0.125601264349229,1,0.596103049109483,1,Male,
Pyruvate,Lactate/Pyruvate,SKM-GN,female,1w,0.271288592453335,1,0.543661619958684,1,Female,
Pyruvate,Lactate/Pyruvate,SKM-GN,female,2w,0.564498126972504,1,0.212412561389557,1,Female,
Pyruvate,Lactate/Pyruvate,SKM-GN,female,4w,-0.0415401111309825,1,0.925615804782705,1,Female,
Pyruvate,Lactate/Pyruvate,SKM-GN,female,8w,0.455277246842146,1,0.31167541830373,1,Female,
Pyruvate,Lactate/Pyruvate,SKM-GN,male,1w,0.309026488424728,1,0.319555808573701,1,Male,
Pyruvate,Lactate/Pyruvate,SKM-GN,male,2w,0.287327391077101,1,0.354018091252782,1,Male,
Pyruvate,Lactate/Pyruvate,SKM-GN,male,4w,0.444830483208972,1,0.156551554139565,1,Male,
Pyruvate,Lactate/Pyruvate,SKM-GN,male,8w,-0.555877315016857,1,0.0801610063467758,1,Male,
Pyruvate,Lactate/Pyruvate,WAT-SC,female,1w,-0.385682743160298,1,0.163489853169275,1,Female,
Pyruvate,Lactate/Pyruvate,WAT-SC,female,2w,-0.038600202105345,1,0.886857248942015,1,Female,
Pyruvate,Lactate/Pyruvate,WAT-SC,female,4w,0.091688158279203,1,0.735635880767157,1,Female,
Pyruvate,Lactate/Pyruvate,WAT-SC,female,8w,0.464241433709259,1,0.0963567359456692,1,Female,
Pyruvate,Lactate/Pyruvate,WAT-SC,male,1w,0.162478771392241,1,0.592448444285042,1,Male,
Pyruvate,Lactate/Pyruvate,WAT-SC,male,2w,0.381790293213128,1,0.214819593647316,1,Male,
Pyruvate,Lactate/Pyruvate,WAT-SC,male,4w,0.0971468746610672,1,0.748434243952796,1,Male,
Pyruvate,Lactate/Pyruvate,WAT-SC,male,8w,-0.0283556799294044,1,0.925342580418873,1,Male,
Succinate,TCA cycle,BAT,female,1w,-0.8291797382902765,1,0.00767609033718891,2,Female,
Succinate,TCA cycle,BAT,female,2w,-0.435746289687076,0.888856950883472,0.00235986058018942,3,Female,
Succinate,TCA cycle,BAT,female,4w,-0.25307744855474334,1,0.0357760203085537,3,Female,
Succinate,TCA cycle,BAT,female,8w,-0.14670084036276365,1,0.0958497376258625,3,Female,
Succinate,TCA cycle,BAT,male,1w,-0.2833152571173247,0.470196556254214,7.20089551523718e-4,3,Male,
Succinate,TCA cycle,BAT,male,2w,-0.7010135882271713,0.906514959968165,0.00245139592186304,3,Male,
Succinate,TCA cycle,BAT,male,4w,-0.1927795299858817,1,0.14638631986916,3,Male,
Succinate,TCA cycle,BAT,male,8w,-0.749443860785063,1,0.00601452101437694,2,Male,
Succinate,TCA cycle,HEART,female,1w,-0.24615594807043856,1,0.0271959829582206,3,Female,
Succinate,TCA cycle,HEART,female,2w,0.137267696545283,1,0.109986928502343,3,Female,
Succinate,TCA cycle,HEART,female,4w,-0.092565850406022,1,0.0485816020372537,3,Female,
Succinate,TCA cycle,HEART,female,8w,0.11983568778741893,1,0.594216655038352,3,Female,
Succinate,TCA cycle,HEART,male,1w,-0.1284049464213043,0.905054079473452,0.00244220041759754,3,Male,
Succinate,TCA cycle,HEART,male,2w,-0.17281850862237197,0.411142060919946,5.59329841162882e-4,3,Male,
Succinate,TCA cycle,HEART,male,4w,-0.27325465523328,0.566775846076107,0.00100796006110959,3,Male,
Succinate,TCA cycle,HEART,male,8w,0.15964862339466301,1,0.018793881536404,3,Male,
Succinate,TCA cycle,HIPPOC,female,1w,-0.4021026561417117,1,0.0183952994608175,3,Female,
Succinate,TCA cycle,HIPPOC,female,2w,-0.064438650410842,1,0.0771427732393997,3,Female,
Succinate,TCA cycle,HIPPOC,female,4w,0.21489366910780966,1,0.423844364946441,3,Female,
Succinate,TCA cycle,HIPPOC,female,8w,0.296232340683349,1,0.0764433926878159,3,Female,
Succinate,TCA cycle,HIPPOC,male,1w,0.597626211371448,1,0.144688532031861,3,Male,
Succinate,TCA cycle,HIPPOC,male,2w,0.10653612735457757,1,0.731815034289344,3,Male,
Succinate,TCA cycle,HIPPOC,male,4w,-0.164246823186751,1,0.236745278359732,3,Male,
Succinate,TCA cycle,HIPPOC,male,8w,-0.10421450742959248,1,0.492681905826914,3,Male,
Succinate,TCA cycle,KIDNEY,female,1w,-0.246345773262086,0.605815185452596,0.00114097819507429,3,Female,
Succinate,TCA cycle,KIDNEY,female,2w,-0.35097395503342527,0.958876629931024,0.00271871728975358,3,Female,
Succinate,TCA cycle,KIDNEY,female,4w,-0.4114335298338619,0.252515325717804,2.13482278729387e-4,3,Female,
Succinate,TCA cycle,KIDNEY,female,8w,-0.0423507424149239,1,0.652270559431001,3,Female,
Succinate,TCA cycle,KIDNEY,male,1w,-0.16718883988085975,0.665254925506107,0.00135154858047329,3,Male,
Succinate,TCA cycle,KIDNEY,male,2w,-0.27776287696579155,1,0.00771271033821121,3,Male,
Succinate,TCA cycle,KIDNEY,male,4w,0.03510847593982998,1,0.0644765144900548,3,Male,
Succinate,TCA cycle,KIDNEY,male,8w,-0.0037712991214744855,1,0.391741155393997,3,Male,
Succinate,TCA cycle,LIVER,female,1w,-0.02140674762084132,1,0.507508019995479,3,Female,
Succinate,TCA cycle,LIVER,female,2w,-0.0396506340135428,1,0.392156344278833,3,Female,
Succinate,TCA cycle,LIVER,female,4w,-0.153112585046009,1,0.115804008285261,3,Female,
Succinate,TCA cycle,LIVER,female,8w,-0.138481940274707,1,0.195727715061497,3,Female,
Succinate,TCA cycle,LIVER,male,1w,0.16909672379385723,1,0.196610032664603,3,Male,
Succinate,TCA cycle,LIVER,male,2w,0.3854798977900403,1,0.00746659301374118,3,Male,
Succinate,TCA cycle,LIVER,male,4w,0.13022008193652368,1,0.176236264525128,3,Male,
Succinate,TCA cycle,LIVER,male,8w,-0.09440691919734344,1,0.138541335831587,3,Male,
Succinate,TCA cycle,LUNG,female,1w,-0.6897438193759117,0.00253674217804852,1.54360476234256e-7,3,Female,●
Succinate,TCA cycle,LUNG,female,2w,-0.892512226117826,0.00373116654747887,2.86504200794651e-7,3,Female,●
Succinate,TCA cycle,LUNG,female,4w,-0.711815540442403,0.00184297504224463,1.00129307184425e-7,3,Female,●
Succinate,TCA cycle,LUNG,female,8w,-0.18678874433761825,1,0.0757237838371798,3,Female,
Succinate,TCA cycle,LUNG,male,1w,-0.727192547363123,0.0122606323642999,1.4743529127942e-6,3,Male,●
Succinate,TCA cycle,LUNG,male,2w,-0.7492360132416837,0.00264408775345467,1.66638601082908e-7,3,Male,●
Succinate,TCA cycle,LUNG,male,4w,-0.1587702974312399,1,0.0871749027966055,3,Male,
Succinate,TCA cycle,LUNG,male,8w,-0.137795671209804,1,0.604169854222848,3,Male,
Succinate,TCA cycle,NA,female,1w,-0.90424540633109,0.847418971640883,0.00217372501458864,3,Female,
Succinate,TCA cycle,NA,female,2w,-0.5985469178300716,1,0.00657991792415532,3,Female,
Succinate,TCA cycle,NA,female,4w,-0.2693668757290758,1,0.014593294570784,3,Female,
Succinate,TCA cycle,NA,female,8w,-0.3235057685672377,1,0.118588974476731,3,Female,
Succinate,TCA cycle,NA,male,1w,-0.12605355544811225,1,0.19378697508964,3,Male,
Succinate,TCA cycle,NA,male,2w,-0.2097885241270043,1,0.142648209346365,3,Male,
Succinate,TCA cycle,NA,male,4w,-0.17888801660555967,1,0.0328997386870828,3,Male,
Succinate,TCA cycle,NA,male,8w,-0.39799332545691934,1,0.0826721001141712,3,Male,
Succinate,TCA cycle,SKM-GN,female,1w,-0.1844228622356055,1,0.285918585440617,2,Female,
Succinate,TCA cycle,SKM-GN,female,2w,-0.13816791230724274,1,0.210432721856373,2,Female,
Succinate,TCA cycle,SKM-GN,female,4w,-0.16615263866363317,1,0.24294789466713201,2,Female,
Succinate,TCA cycle,SKM-GN,female,8w,0.2934831112472907,1,0.0811365688789777,2,Female,
Succinate,TCA cycle,SKM-GN,male,1w,-0.349626910260171,1,0.133900983000159,2,Male,
Succinate,TCA cycle,SKM-GN,male,2w,-0.18471086061615194,1,0.324387381245946,2,Male,
Succinate,TCA cycle,SKM-GN,male,4w,0.19991919235783337,1,0.224915797301463,2,Male,
Succinate,TCA cycle,SKM-GN,male,8w,0.03411083726425,1,0.535423402848755,2,Male,
Succinate,TCA cycle,WAT-SC,female,1w,-0.10483924196143334,1,0.163913696232367,3,Female,
Succinate,TCA cycle,WAT-SC,female,2w,0.2494078063262351,1,0.0236153545511971,3,Female,
Succinate,TCA cycle,WAT-SC,female,4w,0.26168503825728845,1,0.187379204403166,3,Female,
Succinate,TCA cycle,WAT-SC,female,8w,0.4179100300668587,1,0.030197862036477702,3,Female,
Succinate,TCA cycle,WAT-SC,male,1w,-0.18815519255450033,1,0.504425183688476,3,Male,
Succinate,TCA cycle,WAT-SC,male,2w,-0.03159528135039863,1,0.584154584392513,3,Male,
Succinate,TCA cycle,WAT-SC,male,4w,-0.27785037546840996,1,0.0439492231099367,3,Male,
Succinate,TCA cycle,WAT-SC,male,8w,0.29337484628803495,1,0.227065167705608,3,Male,
