gene_symbol,framework_category,feature_ID,ensembl_gene,assay,tissue,sex,comparison_group,logFC,adj_p_value,p_value,selection_fdr,tscore,shrunk_logFC,zscore,sex_label,role,sig_dot
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,male,8w,0.0301763079601877,1,0.377773497973669,0.639268204045718,NA,0.0238383362855187,0.88200611956812,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,female,1w,-0.0220615202956701,1,0.660668679404418,0.639268204045718,NA,-0.00522226527163225,-0.438990141902037,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,female,2w,-0.00821763052096513,1,0.883544396244661,0.639268204045718,NA,-0.00124850347743824,-0.146477569024938,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,female,4w,-0.0416831342375201,1,0.33102614150077,0.639268204045718,NA,-8.98846624087341e-5,-0.972049061742724,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,female,8w,0.0546765434897313,1,0.168707176775997,0.639268204045718,NA,0.0234677312486331,1.37636978750989,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,TESTES,male,1w,0.00579020283580266,1,0.880709720136015,1,NA,3.1589188505436e-5,0.150069579577068,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,TESTES,male,2w,-0.0238579516554147,1,0.533193485763157,1,NA,-0.00816190796094292,-0.62313853941748,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,TESTES,male,4w,-0.031204453349329,1,0.493500035201034,1,NA,-2.87198256062398e-5,-0.684752624578484,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,TESTES,male,8w,-0.0180107958503235,1,0.649561199692668,1,NA,-6.86955150503044e-5,-0.454371864071241,Male,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,TESTES,male,1w,-0.00940333767577257,1,0.670213600842862,1,NA,-6.21682409015027e-5,-0.425854871150439,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,TESTES,male,2w,-0.0090097146369983,1,0.68195405200682,1,NA,-0.00547094715478252,-0.409798111044256,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,TESTES,male,4w,-0.00556492557804604,1,0.831207882920538,1,NA,-1.52112423783687e-5,-0.213152671057061,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,TESTES,male,8w,0.00375419603802337,1,0.868796948537833,1,NA,2.06795389494323e-5,0.165186807718862,Male,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,male,1w,0.244094614612524,1,0.382760785409603,1,NA,0.00515934623645167,0.872820754230964,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,male,2w,0.0763820842802483,1,0.796059030363473,1,NA,5.4650450119333e-6,0.258450780311401,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,male,4w,0.0957547439152712,1,0.725417777828863,1,NA,1.1867230044952e-5,0.351227370506785,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,male,8w,0.0396117422538876,1,0.886514853444614,1,NA,1.14771302610925e-5,0.142715527039507,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,female,4w,0.222981968629766,1,0.086587073488136,1,NA,0.0348520719558048,1.71368238633771,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,VENACV,female,8w,0.0687407424084945,1,0.618586839677575,1,NA,4.7810454510548e-5,0.497854158851728,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,male,1w,0.244853898444234,1,0.276401481079591,1,NA,0.00784451071463866,1.08843870747302,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,male,2w,-0.0099583461740646,1,0.966588489663889,1,NA,-9.95535497568459e-7,-0.0418873639514719,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,male,4w,-0.0642362522229951,1,0.76960781863496,1,NA,-1.09254377567582e-5,-0.292887925205702,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,male,8w,-0.138664621080629,1,0.534584567673396,1,NA,-4.65076037773518e-5,-0.621022882275961,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,female,4w,0.228173881550781,1,0.171274962662575,1,NA,0.0232760270228987,1.36811857714522,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,VENACV,female,8w,0.168852485914424,1,0.340049900763524,1,NA,7.19085676578607e-5,0.954066660538517,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,male,1w,-0.0667933219597933,1,0.274598673535648,0.0118908283053465,NA,-0.0523565597645088,-1.09253350138323,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,male,2w,0.0544469767241183,1,0.334224596681197,0.0118908283053465,NA,0.039131306889185,0.965639512029694,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,male,4w,0.143880845193734,1,0.0090919066460571,0.0118908283053465,NA,0.0540591002810619,2.60857883507454,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,male,8w,0.148807583899773,1,0.00823051843921164,0.0118908283053465,NA,0.0539009581781034,2.64246412371865,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,female,1w,-0.418008638075051,1,0.0388113188296342,0.0118908283053465,NA,-0.024831730563402,-2.06618177730635,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,female,2w,-0.23398550881982,1,0.218792642446168,0.0118908283053465,NA,-0.00557453232074649,-1.22974491308923,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,female,4w,-0.0911393609590061,1,0.615961930555607,0.0118908283053465,NA,-1.00530691923087e-4,-0.501581506962237,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,WAT-SC,female,8w,-0.0255349939306741,1,0.862389620010291,0.0118908283053465,NA,-0.00681213732872177,-0.173333083967402,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,male,1w,-0.0807079735249292,1,0.58115793842047,0.60973541080655,NA,-0.0377024370132963,-0.551694121169114,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,male,2w,-0.225680113121486,1,0.0945278340058407,0.60973541080655,NA,-0.0897543809796935,-1.67198219044736,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,male,4w,0.0558091345263255,1,0.672340488143691,0.60973541080655,NA,0.00508454186647679,0.422938012119732,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,male,8w,-0.135168003069474,1,0.315871944278295,0.60973541080655,NA,-0.0117521404439589,-1.00297702976209,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,female,1w,0.109268451292871,1,0.757919421628294,0.60973541080655,NA,0.00218669227307641,0.308214103296773,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,female,2w,0.269103954248387,1,0.419672586225091,0.60973541080655,NA,0.00228785210362668,0.806989406886487,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,female,4w,0.412512092812372,1,0.195201439410902,0.60973541080655,NA,0.00108309857018899,1.29534442787689,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,WAT-SC,female,8w,0.208442287246706,1,0.419552413462472,0.60973541080655,NA,0.0255214206997916,0.807198007581699,Female,Export (LDHA),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,male,1w,0.741367456694241,1,0.02033986544729,3.32913797997431e-5,NA,0.259764999175808,2.32001870578938,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,male,2w,-0.315956754277832,1,0.293657094102188,3.32913797997431e-5,NA,-0.00523800596462964,-1.05013272649534,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,male,4w,0.140860393653408,1,0.621053601829436,3.32913797997431e-5,NA,4.79067993888862e-4,0.494357672036378,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,male,8w,-0.528420547280796,1,0.0706959273680124,3.32913797997431e-5,NA,-0.0574995160821058,-1.80742571575306,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,female,1w,-0.0165357654746655,1,0.942748174623594,3.32913797997431e-5,NA,-0.00413940605437893,-0.0718162072261626,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,female,2w,-0.786277076261848,0.0857075734345897,2.09489873808623e-5,3.32913797997431e-5,NA,-0.673438982473185,-4.25452861055207,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,female,4w,-0.328335066560729,1,0.0761078593470478,3.32913797997431e-5,NA,-0.0551253773578074,-1.77372977220228,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,ADRNL,female,8w,-0.49624862894539,1,0.00979028855519993,3.32913797997431e-5,NA,-0.231691895695864,-2.58314951171745,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,male,1w,0.44404797762918,1,0.326361363632702,0.318047867170168,NA,0.0611887844362912,0.981469305741848,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,male,2w,-0.566544492184105,1,0.199345827297757,0.318047867170168,NA,-0.00456984556548256,-1.28341755357939,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,male,4w,-0.237851077867336,1,0.56991215875062,0.318047867170168,NA,-4.15846381584493e-4,-0.568180871448813,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,male,8w,-0.0334424189729517,1,0.936322596773449,0.318047867170168,NA,-0.00176369403116333,-0.0798926988109433,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,female,1w,0.553394270104692,1,0.207278606862442,0.318047867170168,NA,0.068007259420425,1.26108393811371,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,female,2w,-0.249830830929619,1,0.471986148875111,0.318047867170168,NA,-0.0393466552903619,-0.719251214595634,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,female,4w,0.182705014778167,1,0.596064110525569,0.318047867170168,NA,0.0100043516027234,0.53006897258575,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,ADRNL,female,8w,-0.333757132593956,1,0.377204099210435,0.318047867170168,NA,-0.0423416121211649,-0.883059547124981,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,male,1w,0.288083937781496,1,0.186170007636325,0.445459201074689,NA,2.12437206275525e-4,1.32199442417127,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,male,2w,0.411917891161263,1,0.0512622298098393,0.445459201074689,NA,0.0156144762351629,1.94927803844089,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,male,4w,0.0328904902835447,1,0.8718668606913,0.445459201074689,NA,1.59375484027817e-4,0.161287636154246,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,male,8w,-0.243812138960112,1,0.293469875690457,0.445459201074689,NA,-0.120628136328454,-1.05054007558912,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,female,1w,0.286920938857541,1,0.181601559141254,0.445459201074689,NA,0.0376923105877291,1.3358400505168,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,female,2w,0.391087433466846,1,0.080073850808325,0.445459201074689,NA,0.0312054192561063,1.75025773255509,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,female,4w,0.521396557355057,1,0.0228152329687457,0.445459201074689,NA,0.0179696047877383,2.27651451309056,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BAT,female,8w,0.285328454439906,1,0.240705166640413,0.445459201074689,NA,0.00913546071889389,1.17322605393236,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,male,1w,0.37965116460295,1,0.80008220484871,0.658700109488991,NA,2.0557239018967e-4,0.253240716013086,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,male,2w,0.00224124766876481,1,0.998770826878721,0.658700109488991,NA,3.10298907380963e-6,0.00154054065945843,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,male,4w,1.79463308742681,1,0.200759344971031,0.658700109488991,NA,0.00389355774502382,1.27939116079838,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,male,8w,1.00596773475532,1,0.528820001309606,0.658700109488991,NA,0.0727263966048836,0.629808320292647,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,female,1w,0.861860981406501,1,0.16912884304274,0.658700109488991,NA,0.0347771049941821,1.37500839183575,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,female,2w,0.966328220570707,1,0.138938099914147,0.658700109488991,NA,0.0320905212018552,1.47975702986233,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,female,4w,0.601968038961495,1,0.367351948859623,0.658700109488991,NA,0.00385468210150781,0.901444652941172,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BAT,female,8w,-0.819978436424511,1,0.248563852710863,0.658700109488991,NA,-0.00411676867260672,-1.15384467965877,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,male,1w,0.827535467783695,0.889664076840479,5.48373344790957e-4,0.0190580568370272,NA,0.516834076346987,3.45594197988156,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,male,2w,0.985270415776584,1,9.99012113416332e-4,0.0190580568370272,NA,0.596722665990421,3.2908047936057,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,male,4w,0.474992897376346,1,0.0239248993653204,0.0190580568370272,NA,0.0921181328022668,2.25833311268745,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,male,8w,1.12695290441666,0.246805531427844,8.57218468398749e-5,0.0190580568370272,NA,0.872878458587586,3.92781292629239,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,female,1w,0.574897063123994,1,0.0185705870543423,0.0190580568370272,NA,0.0664182333049477,2.35404051159419,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,female,2w,0.575058517158198,1,0.00564993553933702,0.0190580568370272,NA,0.0046964942232465,2.76743474349332,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,female,4w,0.385312141483523,1,0.0876955303350673,0.0190580568370272,NA,0.0153133687202509,1.70768110322906,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,BLOOD,female,8w,0.245910324362517,1,0.178468972988856,0.0190580568370272,NA,0.0189445639735652,1.34548403672669,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,male,1w,0.0759247095328422,1,0.640546662891084,2.15069447294537e-4,NA,0.0338584766212128,0.466934609344595,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,male,2w,-0.215056045480793,1,0.293069422173562,2.15069447294537e-4,NA,-0.109697743834045,-1.05141196652699,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,male,4w,-0.0253351341602399,1,0.858311129882525,2.15069447294537e-4,NA,-0.0084737133617842,-0.178524439052932,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,male,8w,0.549046155377977,1,0.00500439581807078,2.15069447294537e-4,NA,0.459523229469875,2.80675067775277,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,female,1w,-0.440277445536924,1,0.0139227697558944,2.15069447294537e-4,NA,-0.0875902278476533,-2.45924982040175,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,female,2w,-0.36016281596345,1,0.0182304122794007,2.15069447294537e-4,NA,-0.00219698013212075,-2.36090475113132,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,female,4w,-0.0491490907804139,1,0.764910575814462,2.15069447294537e-4,NA,-0.00353748225449724,-0.299038623526035,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,BLOOD,female,8w,-0.0809010220953772,1,0.53935100656736,2.15069447294537e-4,NA,-0.0110689809913534,-0.613794690047549,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,male,1w,-0.259035454129858,1,0.0253062495533047,0.00196738881116975,NA,-1.32509728677539e-4,-2.23669548116309,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,male,2w,-0.308279194403265,1,0.0116405704106254,0.00196738881116975,NA,-0.0573523107820358,-2.5228570684215,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,male,4w,-0.206129608390883,1,0.104292442839262,0.00196738881116975,NA,-1.71235170499004e-4,-1.62439073661644,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,male,8w,0.0254119262081901,1,0.824965764954765,0.00196738881116975,NA,2.32546945221858e-5,0.221162682347149,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,female,1w,-0.240800114826135,1,0.00210027793478954,0.00196738881116975,NA,-0.135042361207557,-3.07567335904029,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,female,2w,-0.205512016679146,1,0.00759820827087036,0.00196738881116975,NA,-0.0840344279724496,-2.66942127559673,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,female,4w,-0.112643066904222,1,0.15124429409496,0.00196738881116975,NA,-2.78858950024298e-4,-1.43515022461103,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,COLON,female,8w,-0.0485847771124669,1,0.504992242066357,0.00196738881116975,NA,-0.0231052227915584,-0.666655448963647,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,male,1w,0.0815157191062194,1,0.751052189641701,0.0625766281089168,NA,8.44528849028119e-6,0.317252271835692,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,male,2w,0.0287894219139884,1,0.915417123633061,0.0625766281089168,NA,0.00123964063056311,0.106208252250816,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,male,4w,-0.313450537597444,1,0.266215084330361,0.0625766281089168,NA,-5.50923921643364e-5,-1.11182108484803,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,male,8w,-0.0346346996332773,1,0.892016518116902,0.0625766281089168,NA,-6.63995632422659e-6,-0.13575303724046,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,female,1w,0.28276571431128,1,0.168137141074809,0.0625766281089168,NA,0.0323465271146057,1.37821427528249,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,female,2w,0.767772588575679,0.340971143234264,1.34566321654564e-4,0.0625766281089168,NA,0.280176076625264,3.81794792178318,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,female,4w,0.338601176002315,1,0.0997449589582415,0.0625766281089168,NA,2.33962223873922e-4,1.64609132132981,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,COLON,female,8w,0.296096434400292,1,0.121626818457054,0.0625766281089168,NA,0.0354956729553489,1.54798121852198,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,male,1w,-0.0377378699256809,1,0.57959992741079,1,NA,-2.67475645260703e-5,-0.553969195984463,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,male,2w,0.0792705980141371,1,0.305206874767509,1,NA,1.74570480368542e-4,1.02533133615541,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,male,4w,-0.018269013840544,1,0.791496855465791,1,NA,-0.00107193280788516,-0.264367365903252,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,male,8w,-0.137971976707584,1,0.0526410259547256,1,NA,-9.45102292535578e-5,-1.93785409406776,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,female,1w,-0.0947564277639081,1,0.297448197597337,1,NA,-0.0161383216557854,-1.04192123604994,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,female,2w,-0.075441618045332,1,0.438614610865123,1,NA,-0.0043308664069527,-0.774534776692418,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,female,4w,-0.0897422296684395,1,0.345960774348015,1,NA,-3.20471937808132e-5,-0.942452978409829,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,CORTEX,female,8w,-0.0034314555888362,1,0.968885852665451,1,NA,-2.55954657726499e-6,-0.0390056892954065,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,male,1w,0.0284838621265243,1,0.914802021337563,1,NA,1.48201274755315e-6,0.106983560979156,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,male,2w,-0.279346639355175,1,0.373830626382589,1,NA,-8.59543350768695e-5,-0.889320929572853,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,male,4w,-0.50265078883663,1,0.0774890256724033,1,NA,-0.0018687473535766,-1.76544488349476,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,male,8w,-0.0399690539028795,1,0.886493299544663,1,NA,-1.85783688600896e-6,-0.142742817410616,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,female,1w,0.137013905959905,1,0.683427284269224,1,NA,0.00206118931557055,0.407790778503786,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,female,2w,-0.34243942394957,1,0.354679170454093,1,NA,-0.00205997330430104,-0.925551380039609,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,female,4w,0.473012329543209,1,0.17785538088536,1,NA,1.91653256571799e-5,1.34738775916088,Female,Export (MCT4),
